ric,current_price,capitalization
TSRYY.PK,3.08,2.542093
TSUKY.PK,66.33,7.258803
TSYHY.PK,10.4,3.042885
TT.N,479.9,106.084523
TTAM.K,16.96,3.126787
TTAM.N,16.96,3.126787
TTAN.O,80.35,7.665195
TTAPY.PK,15.1,1.2
TTC.N,93.35,8.889677
TTD.O,19.79,9.303444
TTDKY.PK,19.77,38.506916
TTE.N,81.21,183.378338
TTEK.O,31.17,8.089385
TTI.N,9.18,1.356148
TTMI.O,136.34,14.158917
TTNDY.PK,78.56,28.902403
TTVSY.PK,11.36,3.428236
TTWO.O,244.1,45.320304
TTWSF.PK,0.26,1.2
TU.N,10.54,16.587383
TUFBY.PK,7.23,1.52289
TUYA.K,1.81,1.110199
TUYA.N,1.81,1.110199
TV.N,2.71,1.675213
TVTX.O,56.29,5.234571
TW.O,99.68,21.228765
TWFG.O,26.12,0.339485
TWLO.K,218.24,33.123127
TWLO.N,218.24,33.123127
TWO.N,12.08,1.26896
TWO_pa.N,24.95,1.26896
TWO_pb.N,24.92,1.26896
TWODY.PK,10.75,3.759671
TWST.O,90.35,5.626213
TX.N,44.83,8.987265
TXG.O,41.77,5.30296
TXN.O,298.57,271.726405
TXNM.K,57.09,6.320277
TXNM.N,57.09,6.320277
TXRH.O,192.03,12.622058
TXT.N,89.42,15.549153
TY.N,35.41,1.884994
TYABY.PK,0.0,7.682477
TYCMY.PK,28.94,8.034399
TYEKF.PK,13.66,8.298623
TYG.N,43.4,1.102807
TYHOY.PK,18.77,35.348041
TYIDF.PK,128.0,41.840017
TYIDY.PK,127.95,41.840017
TYL.N,314.22,13.249858
TYOBY.PK,10.7,0.931848
TYOYY.PK,293.64,9.590861
TYRA.O,32.67,1.942897
TYRRY.PK,29.38,3.717193
TYTMY.PK,0.0,4.302606
U.N,30.68,13.392894
UA.N,6.61,2.849268
UAA.N,6.75,2.849268
UAL.O,121.16,39.324868
UAMY.K,5.97,0.884668
UAMY.N,5.97,0.884668
UAN.N,118.0,1.247217
UATCY.PK,0.0,0.621535
UBER.K,74.26,151.163583
UBER.N,74.26,151.163583
UBS.N,51.93,170.007969
UBSFF.PK,6.08,0.913337
UBSFY.PK,1.27,0.913337
UBSI.O,46.15,6.359405
UCB.N,35.54,4.253663
UCBJY.PK,134.09,52.300909
UCLQF.PK,103.0,35.709577
UCLQY.PK,0.0,35.709577
UCTT.O,98.25,4.404386
UDBKL.PK,0.0,4.294632
UDIRY.PK,33.1,5.368699
UDR.N,40.18,13.055111
UE.N,22.81,2.874516
UEC.N,10.11,4.983365
UELKY.PK,26.9,0.754865
UFGSY.PK,15.93,21.511349
UFPI.O,84.55,4.775403
UFPT.O,237.25,1.835589
UGI.N,36.31,7.784636
UGP.N,6.0,6.755512
UHAL.K,68.11,11.843261
UHAL.N,68.11,11.843261
UHALb.K,59.75,11.843261
UHALb.N,59.75,11.843261
UHBTY.PK,0.0,1.629143
UHS.N,152.77,9.248138
UI.N,540.67,32.722476
UILCY.PK,55.08,3.562049
UL.N,61.48,131.778902
ULCC.O,6.57,1.509716
ULS.N,87.53,17.642819
ULTA.O,473.33,20.348131
UMBF.O,144.29,10.962971
UMBFO.O,26.38,10.962971
UMC.N,23.46,60.14228
UMH.N,15.41,1.312411
UMH_pd.N,21.61,1.312411
UMICY.PK,5.73,5.748087
UNBLF.PK,117.36,16.847934
UNCRY.PK,46.82,142.105799
UNF.N,272.93,4.935713
UNFI.K,48.98,2.964227
UNFI.N,48.98,2.964227
UNH.N,429.09,389.675682
UNICY.PK,2.88,10.985646
UNIT.O,11.04,2.680685
UNIXY.PK,18.35,6.192766
UNLRY.PK,2.0,3.551787
UNM.N,89.41,14.285593
UNMA.N,21.68,14.285593
UNP.N,289.13,171.660301
UNPRF.PK,50.23,20.177562
UNVGY.PK,10.81,40.161844
UOLGY.PK,29.01,6.162791
UOVEY.PK,67.86,56.66557
UPB.O,7.28,0.396177
UPBD.O,21.15,1.232912
UPCHY.PK,86.5,4.072712
UPMMY.PK,26.29,13.985577
UPS.N,112.89,95.957209
UPST.O,31.46,3.011001
UPWK.O,9.12,1.126485
URBN.O,69.85,5.981611
URI.N,1085.34,67.992814
URMCY.PK,12.76,16.847934
USA.N,5.96,1.836987
USAC.K,26.89,3.898307
USAC.N,26.89,3.898307
USAR.O,17.21,4.210571
USAS.K,4.04,1.319007
USB.N,62.34,96.770366
USB_ph.N,18.56,96.770366
USDMY.PK,26.23,1.946342
USFD.K,101.31,22.310656
USFD.N,101.31,22.310656
USLM.O,103.33,2.963717
USNMY.PK,0.0,1.946342
USNZY.PK,1.59,1.946342
USPH.K,71.59,1.089513
USPH.N,71.59,1.089513
USSJY.PK,24.45,5.792714
UTF.N,27.84,3.11279
UTG.N,40.66,3.753448
UTGPF.PK,6.35,3.610839
UTHR.O,535.57,22.733197
UTI.N,48.05,2.645699
UTZ.N,7.66,1.102167
UUGRY.PK,36.39,13.543011
UUUU.K,13.05,3.264805
UVE.N,42.81,1.194875
UVRBY.PK,9.7,2.106237
UVV.N,50.98,1.270712
UWMC.K,2.0,3.202176
UWMC.N,2.0,3.202176
UZD.N,18.85,2.939328
UZE.N,16.67,2.939328
UZF.N,16.6,2.939328
V.N,357.75,674.045703
VAC.N,97.65,3.3536
VACNY.PK,82.46,24.92387
VAL.N,79.57,5.510364
VALE.K,14.18,63.299886
VALE.N,14.18,63.299886
VARRY.PK,9.5,11.073615
VBACY.PK,0.0,3.10751
VBREY.PK,12.87,7.685596
VC.O,103.54,2.763899
VCEL.O,47.49,2.42523
VCISY.PK,33.76,79.962641
VCTR.O,91.98,5.751611
VCYT.O,57.48,4.586481
VDMCY.PK,9.46,19.742841
VECO.O,55.76,3.403227
VEDIX.O,51.6,3.399229
VEEV.K,196.81,31.970464
VEEV.N,196.81,31.970464
VEMLY.PK,62.67,3.757525
VEOEY.PK,20.98,31.311989
VEON.O,52.05,3.604013
VERA.O,41.5,2.978991
VERX.O,12.98,2.100384
VET.N,9.76,1.491336
VFC.N,16.88,6.622818
VFS.O,3.07,7.182376
VG.N,13.36,33.191023
VGNT.N,40.63,2.880409
VGTHY.PK,0.0,38.479538
VIA.N,18.31,1.488527
VIA.O,0.0,0.0
VIAAY.PK,12.74,4.831829
VIAV.O,40.92,10.094377
VICI.K,26.4,28.851027
VICI.N,26.4,28.851027
VICR.O,252.16,11.493808
VIK.N,98.19,43.808156
VIPS.K,13.92,6.685366
VIPS.N,13.92,6.685366
VIRDY.PK,95.38,0.671143
VIRT.N,64.67,10.029435
VIRT.O,64.67,10.029435
VISN.O,12.13,2.73616
VIST.K,65.47,6.814962
VIST.N,65.47,6.814962
VITCY.PK,0.0,1.214053
VITL.O,12.78,0.547603
VIV.N,13.55,21.933873
VIVHY.PK,2.17,2.237667
VKTX.O,38.12,4.425947
VLEEY.PK,6.95,3.506718
VLKAF.PK,83.68,41.398411
VLKPF.PK,85.79,41.398411
VLMTY.PK,26.14,4.498513
VLO.N,295.79,87.829748
VLOWY.PK,4.79,5.642736
VLPNY.PK,9.79,8.917371
VLRS.K,7.88,0.912469
VLRS.N,7.88,0.912469
VLTO.K,92.91,22.818628
VLTO.N,92.91,22.818628
VLVCY.PK,4.35,6.329357
VLVLY.PK,34.33,70.691358
VLY.O,14.55,8.062613
VLYPN.O,25.55,8.062613
VLYPO.O,24.8,8.062613
VLYPP.O,25.03,8.062613
VMC.N,292.78,37.989635
VMI.N,539.79,10.479295
VNET.O,7.72,2.197819
VNO.N,38.31,7.206025
VNO_pl.N,17.79,7.206025
VNO_pm.N,17.7,7.206025
VNO_pn.N,17.65,7.206025
VNO_po.N,14.61,7.206025
VNOM.O,43.21,15.396302
VNORP.PK,51.75,7.206025
VNRFY.PK,14.97,9.481049
VNT.N,29.34,4.131072
VOD.O,15.47,35.6958
VODPF.PK,1.5,35.6958
VOLVF.PK,34.07,70.691358
VONOY.PK,11.92,20.383841
VOPKF.PK,53.65,6.298691
VOPKY.PK,53.95,6.298691
VOSSY.PK,7.8,1.373758
VOYA.K,98.96,8.972339
VOYA.N,98.96,8.972339
VOYG.K,29.66,1.757715
VOYG.N,29.66,1.757715
VPG.N,105.67,1.405517
VRDN.O,18.99,2.097022
VRE.N,18.99,1.781984
VRNS.O,45.38,5.210266
VRRM.O,4.52,0.686618
VRSK.O,193.72,25.382206
VRSN.O,270.31,24.59821
VRSUY.PK,7.09,11.948171
VRT.N,305.87,117.487364
VRTS.K,157.18,1.050296
VRTS.N,157.18,1.050296
VRTX.O,480.25,121.890052
VSAT.O,69.54,9.497005
VSCO.K,78.98,6.278256
VSCO.N,78.98,6.278256
VSEC.O,205.25,5.75873
VSGRY.PK,0.0,2.58438
VSH.N,41.94,6.431719
VSNT.O,35.66,5.045819
VST.N,158.12,53.315292
VSTS.N,14.74,1.947229
VSXY.N,78.98,6.278256
VTAGY.PK,21.42,22.16172
VTKLY.PK,6.97,1.722735
VTMX.K,33.86,3.000729
VTMX.N,33.86,3.000729
VTOL.K,43.68,1.29319
VTOL.N,43.68,1.29319
VTR.N,92.06,44.756785
VTRLY.PK,9.5,1.237836
VTRS.O,16.39,19.087018
VVCTY.PK,14.35,3.131045
VVV.N,38.55,4.916516
VVVNF.PK,2.22,2.237667
VVX.N,74.76,2.340772
VWAGY.PK,8.25,41.398411
VWAPY.PK,8.05,41.398411
VWDRY.PK,8.89,26.951312
VWSYF.PK,27.14,26.951312
VYX.N,8.15,1.123128
VZ.N,42.68,178.212854
VZLA.K,3.02,1.059032
W.N,86.37,11.400538
WAB.N,260.86,44.262032
WABC.O,58.62,1.376864
WACLY.PK,141.07,1.447492
WAFD.O,38.09,2.814412
WAFDP.O,16.28,2.814412
WAL.N,80.49,8.78833
WARFY.PK,4.6,7.394872
WAT.N,373.22,36.644925
WAY.O,23.03,4.417451
WB.O,7.67,1.879304
WBD.O,27.09,67.918333
WBHC.PK,1500.0,18.431907
WBI.N,34.77,4.292572
WBKCY.PK,52.49,87.715323
WBRBY.PK,5.06,2.761843
WBS.N,76.22,12.34966
WBTN.O,11.75,1.589008
WCC.N,330.84,16.113526
WCN.N,171.17,43.522105
WCPRF.PK,11.04,13.422726
WCRIY.PK,10.56,13.422726
WD.N,48.86,1.677424
WDAY.O,144.87,35.78289
WDC.O,555.55,191.488158
WDFC.O,251.43,3.374466
WDS.N,20.53,38.739449
WEC.N,115.87,37.741834
WEGRY.PK,16.03,8.26872
WEGZY.PK,8.61,36.469484
WELL.K,234.55,165.572234
WELL.N,234.55,165.572234
WEN.O,7.5,1.428605
WERN.O,44.09,2.643201
WES.N,45.74,19.406363
WEX.N,160.07,5.54933
WF.N,63.27,15.155885
WFAFY.PK,31.5,72.00833
WFC.N,87.67,268.286813
WFC_pl.N,1171.26,268.286813
WFC_py.N,22.35,268.286813
WFCNP.PK,2.75,268.286813
WFG.N,67.06,5.254373
WFHG.PK,8.41,0.534106
WFRD.O,81.1,5.830393
WGO.N,29.56,0.835628
WGS.O,63.85,1.895581
WH.N,77.19,5.778481
WHD.N,53.47,4.287057
WHGLY.PK,20.33,13.096237
WHITF.PK,5.25,4.30922
WHR.N,38.85,2.518378
WHREY.PK,14.0,8.946483
WHSMY.PK,3.35,0.829064
WIGBY.PK,24.0,7.783405
WIHLY.PK,6.38,2.513126
WILWY.PK,26.0,5.960079
WILYY.PK,20.66,8.834372
WINA.O,386.74,1.383628
WING.O,154.06,4.195447
WINN.N,32.75,1.145431
WIT.N,1.9,18.516845
WIX.O,52.41,2.193333
WIZEY.PK,14.49,13.327139
WJRYY.PK,18.35,8.34543
WK.N,54.54,3.060749
WKC.N,35.95,1.846228
WLDN.O,71.31,1.077537
WLFC.O,216.12,1.522287
WLK.N,76.07,9.746312
WLMIY.PK,29.78,19.149341
WLTH.O,9.12,1.362174
WLWHY.PK,3.2,2.951918
WLY.N,49.8,2.535924
WLYB.K,50.72,2.535924
WLYB.N,50.72,2.535924
WM.N,236.71,95.056996
WMB.N,74.46,91.064451
WMG.O,28.75,14.996446
WMK.N,78.69,1.947152
WMMVF.PK,2.85,48.803271
WMMVY.PK,28.33,48.803271
WMS.N,147.62,11.314391
WMT.O,114.78,913.428325
WOLF.N,33.65,1.748861
WOR.N,53.85,2.652274
WPC.N,72.53,16.155267
WPKCY.PK,0.0,1.823333
WPLCF.PK,13.0,13.327139
WPM.N,107.83,48.986983
WPP.N,18.86,4.091116
WRB.N,73.84,27.488914
WRBY.K,27.41,3.363625
WRBY.N,27.41,3.363625
WRD.O,5.74,1.800602
WRTBY.PK,6.7,20.246599
WS.N,32.8,1.637386
WSBCO.O,25.54,3.761622
WSC.O,26.31,4.76197
WSFS.O,77.79,4.048506
WSHP.O,5.39,0.12647
WSM.N,216.65,25.509803
WSO.N,393.71,15.963097
WSOb.N,385.0,15.963097
WST.N,359.7,25.41194
WT.N,18.97,2.901296
WTBDY.PK,7.61,5.169477
WTBFA.PK,700.0,1.019865
WTBFB.PK,404.49,1.019865
WTFC.O,161.5,10.892813
WTFCN.O,26.1,10.892813
WTKWY.PK,71.2,16.569818
WTM.N,2174.96,5.386723
WTRG.K,38.59,10.945397
WTRG.N,38.59,10.945397
WTS.N,346.82,11.580628
WTSHF.PK,27.88,1.727441
WTTR.K,19.55,2.700731
WTTR.N,19.55,2.700731
WTW.O,295.55,27.914099
WU.N,7.87,2.458864
WULF.O,20.89,10.351677
WUXAY.PK,19.52,53.368795
WVE.O,5.95,1.144793
WWD.O,396.93,23.650225
WWNTY.PK,21.35,4.999241
WWUEY.PK,9.01,1.611375
WWW.N,18.04,1.479091
WXIBF.PK,4.6,19.730495
WXILY.PK,0.0,7.853233
WXXWY.PK,9.47,19.730495
WY.N,23.41,16.879617
WYGPY.PK,7.39,3.594947
WYNMF.PK,0.66,3.48
WYNMY.PK,6.51,3.48
WYNN.O,97.13,10.080805
WZZZY.PK,3.9,1.552344
XEL.O,80.48,50.241214
XENE.O,67.72,6.546191
XERS.O,8.16,1.408759
XERYY.PK,0.0,8.2898
XHR.N,20.0,1.844917
XIACF.PK,3.35,85.013581
XIACY.PK,16.5,85.013581
XIFR.N,12.13,1.143529
XISHY.PK,4.89,2.263542
XMTR.O,96.67,5.305983
XNGSY.PK,21.51,6.102906
XNJJY.PK,11.0,11.26647
XOM.N,144.51,598.986314
XP.O,16.37,8.45801
XPEL.O,44.72,1.232527
XPEV.K,12.95,12.416441
XPEV.N,12.95,12.416441
XPO.N,209.45,24.591521
XPRO.K,15.58,1.766699
XPRO.N,15.58,1.766699
XRAY.O,12.78,2.560175
XTEPY.PK,47.0,1.307426
XVIPY.PK,7.13,0.924188
XXI.N,5.12,3.336451
XYIGY.PK,20.1,4.672639
XYL.N,121.21,28.810828
XYZ.N,78.72,46.852648
XZO.N,17.35,1.577435
YAGOY.PK,48.0,52.657814
YAGZZ.PK,0.0,52.657814
YAHOY.PK,5.44,18.973242
YALA.K,5.39,0.818358
YALA.N,5.39,0.818358
YAMCY.PK,7.24,3.373208
YARIY.PK,23.42,11.895303
YASKY.PK,73.13,9.85018
YATRY.PK,11.5,4.31976
YELP.K,26.36,1.449555
YELP.N,26.36,1.449555
YETI.K,48.33,3.6614
YETI.N,48.33,3.6614
YGSHY.PK,0.0,10.993892
YIYU.PK,1.0,2.963345
YKCLY.PK,17.3,4.841054
YKLTY.PK,8.91,5.336435
YLDGY.PK,10.5,0.941164
YMHAY.PK,15.52,7.798552
YMM.N,8.57,8.891755
YMZBY.PK,180.0,4.43454
YOKEY.PK,69.09,8.871366
YORUY.PK,36.85,7.659647
YOU.N,53.08,7.09368
YPF.N,49.5,20.410166
YSS.N,19.13,2.513644
YUEIY.PK,8.5,2.624614
YUM.N,161.68,44.562436
YUMC.K,43.9,15.32757
YUMC.N,43.9,15.32757
YZCAY.PK,13.69,21.340948
Z.O,32.19,7.352986
ZABKY.PK,0.0,7.339356
ZBH.N,94.08,18.20095
ZBIO.O,27.88,1.760159
ZBRA.O,266.71,12.704302
ZD.O,51.87,1.910652
ZEOOY.PK,11.83,2.878839
ZETA.K,21.87,5.451264
ZETA.N,21.87,5.451264
ZFSVF.PK,749.33,114.755811
ZG.O,31.94,7.352986
ZGJLY.PK,0.0,6.597983
ZGN.N,13.16,3.530987
ZHAOY.PK,0.0,8.194397
ZHHJY.PK,5.5,1.208216
ZHUZY.PK,22.15,8.355653
ZIJMF.PK,3.75,105.75075
ZIJMY.PK,74.15,105.75075
ZIM.N,23.8,2.868368
ZION.O,70.36,10.34938
ZIONP.O,18.35,10.34938
ZJGIY.PK,0.0,33.285255
ZLAB.O,19.62,2.306869
ZLDPY.PK,9.31,3.070441
ZLIOY.PK,8.49,8.674402
ZLNDY.PK,15.35,7.7411
ZM.O,91.88,26.942176
ZNKKY.PK,8.85,2.626405
ZNNGY.PK,3.11,1.305767
ZS.O,141.82,22.933645
ZSHGY.PK,6.48,1.434542
ZSHLY.PK,0.0,9.239454
ZSICY.PK,17.45,24.581945
ZTCOF.PK,3.0,26.202087
ZTO.N,24.03,18.448147
ZTS.N,75.39,31.605608
ZURVY.PK,37.92,114.755811
ZWS.N,46.93,7.831299
ZYME.O,24.94,1.785355
ZZHGY.PK,1.34,2.119586
